Company Name,Status,Ship Date,City,State,Zip,Shipping Service,Created Date,Weight,Item/Bottle Count
Winery1,Shipped,5/1/20,Phoenix,AZ,85050,AZS,4/27/20,14,4
Winery1,Shipped,5/1/20,Naples,FL,34102,UPS,4/27/20,14,4
Winery1,Shipped,5/1/20,SAINT LOUIS,MO,63105,UPS,4/27/20,39,12
Winery1,Shipped,5/1/20,SAINT LOUIS,MO,63105,UPS,4/27/20,7,2
Winery1,In Transit,5/1/20,Nampa,ID,83686,UPS,4/27/20,10.5,3
Winery1,In Transit,5/1/20,Nampa,ID,83686,UPS,4/27/20,4,1
Winery1,Shipped,5/1/20,Littleton,MA,1460,UPS,4/27/20,20.2,6
Winery1,Shipped,5/1/20,Marietta,GA,30067,UPS,4/27/20,39,12
Winery1,Shipped,5/1/20,Austin,TX,78748,UPS,4/27/20,39,12
Winery1,Shipped,5/1/20,Phoenix,AZ,85020,AZS,4/27/20,14,4
Winery1,Shipped,5/1/20,Tempe,AZ,85283,AZS,4/27/20,14,4
Winery1,Shipped,5/1/20,Tucson,AZ,85718,AZS,4/27/20,14,4
Winery1,Shipped,5/1/20,Arlington,TX,76001,UPS,4/27/20,39,12
Winery1,Shipped,5/1/20,New York,NY,10025,UPS,4/27/20,39,12
Winery1,Shipped,5/1/20,The Woodlands,TX,77382,UPS,4/27/20,27,8
Winery1,Shipped,5/1/20,The Woodlands,TX,77382,UPS,4/27/20,4,1
Winery1,Shipped,5/1/20,Powell,OH,43065,UPS,4/27/20,27,8
Winery1,Shipped,5/1/20,chicago,IL,60805,UPS,4/27/20,7,2
Winery1,Shipped,5/1/20,Atlanta,GA,30339,UPS,4/27/20,20.2,6
Winery1,Shipped,5/1/20,Montauk,NY,11954,UPS,4/27/20,39,12
Winery1,Shipped,5/1/20,Osprey,FL,34229,UPS,4/27/20,10.5,3
Winery1,Shipped,5/1/20,Kirkwood,MO,63122,UPS,4/27/20,39,12
Winery1,Shipped,5/1/20,New Orleans,LA,70124,UPS,4/28/20,20.2,6
Winery1,Shipped,5/1/20,Jackson,WI,53037,UPS,4/27/20,20.2,6
Winery1,Shipped,5/1/20,Scottsdale,AZ,85258,AZS,4/27/20,10.5,1
Winery1,Shipped,5/1/20,Amarillo,TX,79102,UPS,4/27/20,39,12
Winery1,Shipped,5/1/20,Woodbury,MN,55129,UPS,4/27/20,20.2,6
Winery1,Shipped,5/1/20,elmhurst,IL,60126,UPS,4/27/20,20.2,6
Winery1,Shipped,5/1/20,Deerfield,IL,60015,UPS,4/27/20,39,12
Winery1,Shipped,5/1/20,Mount Gilead,NC,27306,UPS,4/28/20,7,2
Winery1,Shipped,5/1/20,Denver,CO,80220,UPS,4/28/20,10.5,3
Winery1,Shipped,5/1/20,Rapid City,SD,57701,UPS,4/28/20,7,2
Ecom1,Shipped,5/1/20,Stone Park,IL,60165,FEH,4/29/20,10.5,3
Ecom1,Shipped,5/1/20,Brooklyn,NY,11226,FEH,4/28/20,10.5,3
Ecom1,Shipped,5/1/20,Charlotte,NC,28205,FEH,4/29/20,20.2,6
Ecom1,In Transit,5/1/20,Colleyville,TX,76034,FEH,4/26/20,30,9
Ecom1,Shipped,5/1/20,Columbia,MD,21045,FEH,4/27/20,39,12
Ecom1,Shipped,5/1/20,"Greenport, N.Y. 11944",NY,11944,FXG,4/27/20,39,12
Ecom1,Shipped,5/1/20,Iowa City,IA,52240,FEH,4/27/20,20.2,6
Ecom1,Shipped,5/1/20,Grand Rapids,MI,49505,FEH,4/28/20,4,1
Ecom1,Shipped,5/1/20,Randolph,MA,2368,FEH,4/28/20,10.5,3
Ecom1,Shipped,5/1/20,Blue Springs,MO,64015,FXG,4/28/20,39,12
Ecom1,Shipped,5/1/20,Port crane,NY,13833,FEH,4/28/20,20.2,6
Ecom1,Shipped,5/1/20,Syosset,NY,11791,FEH,4/28/20,20.2,6
Ecom1,Shipped,5/1/20,Turnersville,NJ,8012,FEH,4/28/20,10.5,3
Ecom1,Shipped,5/1/20,Hyattsville,MD,20781,FEH,4/28/20,10.5,3
Ecom1,Shipped,5/1/20,Lebanon,CT,6249,FEH,4/28/20,27,8
Ecom1,Shipped,5/1/20,West Chester,PA,19380,FEH,4/29/20,39,12
Ecom1,Shipped,5/1/20,Indian Head Park,IL,60525,FEH,4/29/20,10.5,3
Ecom1,Shipped,5/1/20,Fond du Lac,WI,54935,FEH,4/29/20,39,12
Ecom1,Shipped,5/1/20,Fond du Lac,WI,54935,FEH,4/29/20,10.5,3
Ecom1,Shipped,5/1/20,Chicago,IL,60645,FXG,4/29/20,10.5,3
Ecom1,Shipped,5/1/20,Alexandria,VA,22305,FEH,4/29/20,39,12
Ecom1,In Transit,5/1/20,Frisco,TX,75033,FEH,4/29/20,10,3
Ecom1,Shipped,5/1/20,Charlotte,NC,28205,FEH,4/29/20,39,12
Ecom1,Shipped,5/1/20,easton,PA,18042,FEH,4/29/20,39,12
Ecom1,Shipped,5/1/20,Jersey City,NJ,7302,FEH,4/29/20,20.2,6
Ecom1,Shipped,5/1/20,Dolton,IL,60419,FEH,4/29/20,39,12
Ecom1,Shipped,5/1/20,Granite Falls,NC,28630,FXG,4/29/20,39,12
Ecom1,Shipped,5/1/20,"Monroe, LA",LA,71201,FEH,4/29/20,39,12
Ecom1,Shipped,5/1/20,New York,NY,10006,FEH,4/29/20,39,12
Ecom1,Shipped,5/1/20,Middlebury,CT,6762,FEH,4/29/20,39,12
Ecom1,Shipped,5/1/20,New Rochelle,NY,10801,FXG,4/29/20,20.2,6
Ecom1,Shipped,5/1/20,Plymouth Meeting,PA,19462,FEH,4/29/20,20.2,6
Ecom1,Shipped,5/1/20,Savannah,GA,31411,FEH,4/29/20,20.2,6
Ecom1,Shipped,5/1/20,Des Moines,IA,50309,FEH,4/29/20,39,12
Ecom1,Shipped,5/1/20,Aliquippa,PA,15001,FEH,4/29/20,20.2,6
Ecom1,Shipped,5/1/20,HOLMDEL,NJ,7733,FEH,4/29/20,10.5,3
Ecom1,Shipped,5/1/20,CHARLOTTE,NC,28210,FEH,4/29/20,20.2,6
Ecom1,Shipped,5/1/20,Cumming,GA,30041,FEH,4/29/20,39,12
Ecom1,Shipped,5/1/20,Cumming,GA,30041,FEH,4/29/20,30,9
Ecom1,Shipped,5/1/20,CLEVELAND,OH,44113,FXG,4/29/20,39,12
Ecom1,Shipped,5/1/20,Mayville,MI,48744,FEH,4/29/20,20.2,6
Ecom1,Shipped,5/1/20,Portage,IN,46368,FEH,4/29/20,39,12
Ecom1,Shipped,5/1/20,Garnet Valley,PA,19060,FEH,4/29/20,20.2,6
Ecom1,Shipped,5/1/20,Norwalk,CT,6851,FEH,4/29/20,39,12
Ecom1,Shipped,5/1/20,brooklyn,NY,11211,FEH,4/29/20,20.2,6
Ecom1,Shipped,5/1/20,Ypsilanti,MI,48198,FEH,4/29/20,39,12
Ecom1,Shipped,5/1/20,Bradenton,FL,34205,FXG,4/29/20,20.2,6
Ecom1,Shipped,5/1/20,Buffalo,NY,14216,FEH,4/29/20,39,12
